Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000100319,ZMAT5,0.09926936113742818,-0.07492017393378836,1.0,0.05564077217620525,0.07492017393378836,1.0
ENSG00000184076,UQCR10,1.0161572785522193,1.461580837830723,1.0,0.3338446330572315,-1.461580837830723,1.0
ENSG00000100325,ASCC2,0.20846565838859918,-1.1812800465986344,0.5028980482436328,0.445126177409642,1.1812800465986344,0.5028980482436328
ENSG00000100330,MTMR3,0.056854270469617954,-1.8693360402838937,0.49524294086101106,0.16692231652861575,1.8693360402838937,0.49524294086101106
ENSG00000279159,AC003681.1,0.009926936113742818,-3.2843735395627376,0.49524294086101106,0.05564077217620525,3.2843735395627376,0.49524294086101106
ENSG00000128342,LIF,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000099985,OSM,0.013536731064194752,-1.869336040283894,1.0,0.0,1.869336040283894,1.0
ENSG00000239282,CASTOR1,0.06407386037052182,0.30058896115841804,1.0,0.0,-0.30058896115841804,1.0
ENSG00000099992,TBC1D10A,0.32036930185260915,-0.39360260931749624,0.798342762849363,0.3894854052334368,0.39360260931749624,0.798342762849363
ENSG00000099995,SF3A1,0.602835756725473,-0.39036423525095154,0.7351199400619991,0.7789708104668736,0.39036423525095154,0.7351199400619991
ENSG00000187860,CCDC157,0.013536731064194752,-1.869336040283894,1.0,0.0,1.869336040283894,1.0
ENSG00000099999,RNF215,0.009926936113742818,-2.284373539562738,1.0,0.0,2.284373539562738,1.0
ENSG00000100003,SEC14L2,0.029780808341228454,-2.3668356997547106,0.4896004271011913,0.1112815443524105,2.3668356997547106,0.4896004271011913
ENSG00000272689,AC004832.4,0.0,-6.869336040283894,0.2811172035671995,0.05564077217620525,6.869336040283894,0.2811172035671995
ENSG00000242114,MTFP1,0.1254403745282047,1.2599469766610722,1.0,0.0,-1.2599469766610722,1.0
ENSG00000273428,AC004832.6,0.0045122436880649175,-4.284373539562738,0.3749314350942362,0.05564077217620525,4.284373539562738,0.3749314350942362
ENSG00000100029,PES1,0.14078200306762542,1.4252847086077325,1.0,0.0,-1.4252847086077325,1.0
ENSG00000100036,SLC35E4,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000167065,DUSP18,0.035195500766906355,-0.5474079453965324,1.0,0.0,0.5474079453965324,1.0
ENSG00000184792,OSBP2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000235989,MORC2-AS1,0.006317141163290884,-3.8693360402838937,0.45003516634135643,0.05564077217620525,3.8693360402838937,0.45003516634135643
ENSG00000133422,MORC2,0.0983669123998152,-1.6729388274803907,0.43354554857366495,0.2782038608810263,1.6729388274803907,0.43354554857366495
ENSG00000253352,TUG1,0.11912323336491382,-2.5144933229237965,0.2811172035671995,0.667689266114463,2.5144933229237965,0.2811172035671995
ENSG00000278920,AC005005.4,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000183963,SMTN,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000198832,SELENOM,0.3997847907625517,1.3401173253450558,1.0,0.1112815443524105,-1.3401173253450558,1.0
ENSG00000138942,RNF185,0.03609794950451934,-1.5117840356658099,0.8991805858746309,0.05564077217620525,1.5117840356658099,0.8991805858746309
ENSG00000182541,LIMK2,0.07490324522187762,-2.284373539562738,0.3295936956716472,0.3338446330572315,2.284373539562738,0.3295936956716472
ENSG00000100100,PIK3IP1,1.2778674124599845,-0.35490830775275084,0.7297374728492496,1.6692231652861576,0.35490830775275084,0.7297374728492496
ENSG00000228839,PIK3IP1-AS1,0.0036097949504519337,-4.547407945396532,0.3730280900041944,0.05564077217620525,4.547407945396532,0.3730280900041944
ENSG00000100105,PATZ1,0.17597750383453176,-0.25462619616868576,0.9710158325937408,0.16692231652861575,0.25462619616868576,0.9710158325937408
ENSG00000213888,LINC01521,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000185721,DRG1,0.17056281140885388,1.7005195680470533,1.0,0.0,-1.7005195680470533,1.0
ENSG00000184708,EIF4ENIF1,0.03880529571735829,-1.4099044216465972,0.8863398278264875,0.05564077217620525,1.4099044216465972,0.8863398278264875
ENSG00000240591,AL096701.3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000198089,SFI1,0.21117300460143812,-2.8997096893274126,0.2811172035671995,1.6135823931099522,2.8997096893274126,0.2811172035671995
ENSG00000287817,AL096701.4,0.013536731064194752,-1.869336040283894,1.0,0.0,1.869336040283894,1.0
ENSG00000241878,PISD,0.07039100153381271,-1.150517792827947,0.7814331172225788,0.1112815443524105,1.150517792827947,0.7814331172225788
ENSG00000183530,PRR14L,0.050537129306327075,-2.6214085268403085,0.3110199796086701,0.2782038608810263,2.6214085268403085,0.3110199796086701
ENSG00000100150,DEPDC5,0.04782978309348812,-1.6994110388415815,0.626305022394708,0.1112815443524105,1.6994110388415815,0.6263050223946368
ENSG00000128254,C22orf24,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000128245,YWHAH,0.2878811472985417,0.13066395971610567,1.0,0.222563088704821,-0.13066395971610567,1.0
ENSG00000128253,RFPL2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000242082,SLC5A4-AS1,0.0009024487376129834,-5.869336040283894,0.3110199796086701,0.05564077217620525,5.869336040283894,0.3110199796086701
ENSG00000205853,RFPL3S,0.0018048974752259668,-5.869336040283894,0.2811172035671995,0.1112815443524105,5.869336040283894,0.2811172035671995
ENSG00000100220,RTCB,0.2012460684876953,-0.8693360402838941,0.6415369952848027,0.3338446330572315,0.8693360402838941,0.6415369952848027
ENSG00000100225,FBXO7,0.30232032710034945,0.20105328760750374,1.0,0.222563088704821,-0.20105328760750374,1.0
ENSG00000100234,TIMP3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000133424,LARGE1,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000100281,HMGXB4,0.07219589900903868,-1.1144485381204254,0.7925440756333341,0.1112815443524105,1.1144485381204254,0.7925440756333341
ENSG00000100284,TOM1,0.1416844518052384,-0.565555292106791,0.8656235518083111,0.16692231652861575,0.565555292106791,0.8656235518083111
ENSG00000100292,HMOX1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100297,MCM5,0.09024487376129835,-1.7960870582532555,0.43709957090787455,0.2782038608810263,1.7960870582532555,0.43709957090787455
ENSG00000221963,APOL6,0.1308550669538826,-1.4868664034614807,0.46165161772773483,0.3338446330572315,1.4868664034614807,0.46165161772773483
ENSG00000100320,RBFOX2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000128284,APOL3,0.14980649044375524,-1.292986669867446,0.50658149497624,0.3338446330572315,1.292986669867446,0.50658149497624
ENSG00000128335,APOL2,0.06407386037052182,0.30058896115841804,1.0,0.0,-0.30058896115841804,1.0
ENSG00000100342,APOL1,0.03429305202929337,-1.5839338214216458,0.8663766577345556,0.05564077217620525,1.5839338214216458,0.8663766577345556
ENSG00000100345,MYH9,1.6993109729252478,-1.2376803041146964,0.37506137728032546,4.173057913215394,1.2376803041146964,0.37506137728032546
ENSG00000287269,Z82215.1,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000223695,FO393418.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000228719,AL022313.2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000100348,TXN2,0.3384182766048688,0.6852528113937433,1.0,0.16692231652861575,-0.6852528113937433,1.0
ENSG00000100350,FOXRED2,0.007219589900903867,-3.6994110388415815,0.4336126618245099,0.05564077217620525,3.6994110388415815,0.4336126618245099
ENSG00000100353,EIF3D,0.9999132012751857,1.4383526878202118,1.0,0.3338446330572315,-1.4383526878202118,1.0
ENSG00000100360,IFT27,0.08483018133562044,-1.2994804319529463,0.6324891754983332,0.16692231652861575,1.2994804319529463,0.6324891754983332
ENSG00000100365,NCF4,0.04602488561826216,-1.168896322142802,0.9542696538554876,0.05564077217620525,1.168896322142802,0.9542696538554876
ENSG00000128311,TST,0.009024487376129835,-2.4099044216465977,1.0,0.0,2.4099044216465977,1.0
ENSG00000128309,MPST,0.03429305202929337,-0.5839338214216463,1.0,0.0,0.5839338214216463,1.0
ENSG00000100379,KCTD17,0.03880529571735829,-2.73183251653396,0.3408548641749812,0.222563088704821,2.73183251653396,0.3408548641749812
ENSG00000100385,IL2RB,0.09114732249891133,-0.1969106983123985,1.0,0.05564077217620525,0.1969106983123985,1.0
ENSG00000235237,Z82188.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000133466,C1QTNF6,0.011731833588968784,-3.646943618947446,0.348742216778899,0.1112815443524105,3.646943618947446,0.348742216778899
ENSG00000278195,SSTR3,0.02075632096509862,-1.284373539562738,1.0,0.0,1.284373539562738,1.0
ENSG00000128340,RAC2,3.219034647065512,1.1242089375788065,1.0,1.5023008487575418,-1.1242089375788065,1.0
ENSG00000100055,CYTH4,0.2951007371994456,-0.9712156543031076,0.5415435567500356,0.5564077217620526,0.9712156543031076,0.5415435567500356
ENSG00000100060,MFNG,0.6696169633088337,0.34595426536733964,1.0,0.5007669495858472,-0.34595426536733964,1.0
ENSG00000128283,CDC42EP1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100079,LGALS2,0.015341628539420718,-1.699411038841582,1.0,0.0,1.699411038841582,1.0
ENSG00000100083,GGA1,0.18680688868588757,-2.8127525119175267,0.2811172035671995,1.335378532228926,2.8127525119175267,0.2811172035671995
ENSG00000100092,SH3BP1,0.4810051771477202,0.021434889961347237,1.0,0.445126177409642,-0.021434889961347237,1.0
ENSG00000233360,Z83844.2,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000241360,PDXP,0.07941548890994254,-0.39360260931749647,1.0,0.05564077217620525,0.39360260931749647,1.0
ENSG00000100097,LGALS1,0.4070043806634555,1.9508429221312937,1.0,0.05564077217620525,-1.9508429221312937,1.0
ENSG00000273899,NOL12,0.1579285290822721,-0.9948669223677529,0.626305022394708,0.2782038608810263,0.9948669223677529,0.6263050223946368
ENSG00000100106,TRIOBP,0.056854270469617954,-2.8693360402838937,0.2811172035671995,0.3894854052334368,2.8693360402838937,0.2811172035671995
ENSG00000189060,H1F0,0.031585705816454424,-0.699411038841582,1.0,0.0,0.699411038841582,1.0
ENSG00000100116,GCAT,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000100124,ANKRD54,0.09114732249891133,-0.7818731990335546,0.889809790596496,0.1112815443524105,0.7818731990335546,0.889809790596496
ENSG00000100129,EIF3L,2.00253374876321,2.43965299889597,1.0,0.3338446330572315,-2.43965299889597,1.0
ENSG00000279738,AL022311.1,0.006317141163290884,-4.869336040283894,0.2811172035671995,0.16692231652861575,4.869336040283894,0.2811172035671995
ENSG00000100139,MICALL1,0.055951821732004976,-0.8920561167839778,1.0,0.05564077217620525,0.8920561167839778,1.0
ENSG00000100142,POLR2F,0.2445636078931185,2.218126800966445,1.0,0.0,-2.218126800966445,1.0
ENSG00000100151,PICK1,0.058659167944843923,-1.8249419209254403,0.5028663547956884,0.16692231652861575,1.8249419209254403,0.5028663547956884
ENSG00000128298,BAIAP2L2,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000272720,AL022322.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000184381,PLA2G6,0.055951821732004976,-1.4770186175051339,0.6783396229873002,0.1112815443524105,1.4770186175051339,0.6783396229873002
ENSG00000185022,MAFF,0.01804897475225967,-2.477018617505134,0.6765973316197905,0.05564077217620525,2.477018617505134,0.6765973316197905
ENSG00000198792,TMEM184B,0.06046406542006989,-1.7818731990335546,0.5024260568393001,0.16692231652861575,1.7818731990335546,0.5024260568393001
ENSG00000213923,CSNK1E,0.1416844518052384,-1.150517792827947,0.5739869881895049,0.2782038608810263,1.150517792827947,0.5739869881895049
ENSG00000100201,DDX17,0.9132781224643393,-2.742898576610328,0.2811172035671995,6.398688800263604,2.742898576610328,0.2811172035671995
ENSG00000100206,DMC1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100211,CBY1,0.05143957804394005,-1.0113550451563218,1.0,0.05564077217620525,1.0113550451563218,1.0
ENSG00000228274,AL021707.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100216,TOMM22,0.4801027284101072,2.188655682475282,1.0,0.05564077217620525,-2.188655682475282,1.0
ENSG00000100221,JOSD1,0.06948855279619973,-0.5839338214216458,1.0,0.05564077217620525,0.5839338214216458,1.0
ENSG00000100226,GTPBP1,0.03609794950451934,-1.5117840356658099,0.896946127021376,0.05564077217620525,1.5117840356658099,0.896946127021376
ENSG00000244491,AL021707.5,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000100242,SUN2,1.6226028302281443,-0.7002127588071367,0.5569142979409553,2.7263978366340575,0.7002127588071367,0.5569142979409553
ENSG00000273096,AL021707.8,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000272669,AL021707.6,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000273076,AL021707.7,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100246,DNAL4,0.06678120658336077,0.35948265021198633,1.0,0.0,-0.35948265021198633,1.0
ENSG00000221890,NPTXR,0.01804897475225967,-1.4770186175051343,1.0,0.0,1.4770186175051343,1.0
ENSG00000183741,CBX6,0.0983669123998152,-1.4099044216465972,0.540432303595837,0.222563088704821,1.4099044216465972,0.540432303595837
ENSG00000244509,APOBEC3C,0.10648895103833204,0.025481723024049607,1.0,0.05564077217620525,-0.025481723024049607,1.0
ENSG00000243811,APOBEC3D,0.027073462128389503,-0.9151397298970192,1.0,0.0,0.9151397298970192,1.0
ENSG00000128394,APOBEC3F,0.021658769702711602,-2.8104423512303254,0.4282520434577419,0.1112815443524105,2.8104423512303254,0.4282520434577419
ENSG00000239713,APOBEC3G,0.14800159296852927,-0.08797632675923461,1.0,0.1112815443524105,0.08797632675923461,1.0
ENSG00000100298,APOBEC3H,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000100307,CBX7,0.11280609220162292,-1.8920561167839778,0.36157434944059563,0.3894854052334368,1.8920561167839778,0.36157434944059563
ENSG00000279833,AL031846.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100311,PDGFB,0.031585705816454424,-1.6994110388415815,0.8553133007224083,0.05564077217620525,1.6994110388415815,0.8553133007224083
ENSG00000284633,AL031590.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100316,RPL3,27.57702852397755,3.4450111725382926,0.9213001985063954,2.615116292281647,-3.4450111725382926,0.9213001985063954
ENSG00000100321,SYNGR1,0.06407386037052182,-0.6994110388415815,1.0,0.05564077217620525,0.6994110388415815,1.0
ENSG00000100324,TAB1,0.09295221997413729,-1.168896322142802,0.6703652595376041,0.16692231652861575,1.168896322142802,0.6703652595376041
ENSG00000128268,MGAT3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100335,MIEF1,0.045122436880649174,-0.19691069831239894,1.0,0.0,0.19691069831239894,1.0
ENSG00000128272,ATF4,0.23012442809131078,-1.1912641351712567,0.4883300072266247,0.5007669495858472,1.1912641351712567,0.4883300072266247
ENSG00000187051,RPS19BP1,0.4259558041533282,2.016360333055501,1.0,0.05564077217620525,-2.016360333055501,1.0
ENSG00000100346,CACNA1I,0.017146526014646685,-3.132370446117688,0.3917406248847165,0.1112815443524105,3.132370446117688,0.3917406248847165
ENSG00000100351,GRAP2,0.3591745975699674,-1.3990161055038608,0.3790112535865831,0.9458931269954893,1.3990161055038608,0.3790112535865831
ENSG00000225528,Z82206.1,0.011731833588968784,-3.646943618947446,0.35009268962370105,0.1112815443524105,3.646943618947446,0.35009268962370105
ENSG00000261202,Z83847.1,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000100354,TNRC6B,0.36729663620848424,-2.656342316949696,0.2811172035671995,2.392553203576826,2.656342316949696,0.2811172035671995
ENSG00000239900,ADSL,0.41693131677719836,0.17817742091873812,1.0,0.3338446330572315,-0.17817742091873812,1.0
ENSG00000100359,SGSM3,0.27434441623434697,-0.938598702721008,0.5629559811032873,0.5007669495858472,0.938598702721008,0.5629559811031594
ENSG00000229999,AL022238.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000196588,MRTFA,0.18861178616111354,-1.7400530233389273,0.3408548641749812,0.6120484939382578,1.7400530233389273,0.3408548641749812
ENSG00000100372,SLC25A17,0.05504937299439199,-2.2370678247843814,0.36524446995545995,0.222563088704821,2.2370678247843814,0.36524446995545995
ENSG00000100380,ST13,1.4926502120118745,1.0159245393530818,1.0,0.7233300382906682,-1.0159245393530818,1.0
ENSG00000196236,XPNPEP3,0.07851304017232956,-0.9948669223677529,0.8272156817189623,0.1112815443524105,0.9948669223677529,0.8272156817189623
ENSG00000100387,RBX1,0.544176588780629,2.369068699041185,1.0,0.05564077217620525,-2.369068699041185,1.0
ENSG00000100393,EP300,0.09385466871175027,-3.2425533638681108,0.2811172035671995,0.890252354819284,3.2425533638681108,0.2811172035671995
ENSG00000100395,L3MBTL2,0.11822078462730083,-1.9948669223677533,0.33060709440669994,0.445126177409642,1.9948669223677533,0.33060709440669994
ENSG00000235513,AL035681.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000100399,CHADL,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000100401,RANGAP1,0.10558650230071906,-1.571655491643209,0.45253784522024465,0.2782038608810263,1.571655491643209,0.45253784522024465
ENSG00000100403,ZC3H7B,0.06948855279619973,-2.168896322142802,0.3597775908830984,0.2782038608810263,2.168896322142802,0.3597775908830984
ENSG00000167074,TEF,0.027975910866002488,-1.8693360402838937,0.7862946811064183,0.05564077217620525,1.8693360402838937,0.7862946811064183
ENSG00000183864,TOB2,0.07309834774665167,-1.5117840356658103,0.570569133382808,0.16692231652861575,1.5117840356658103,0.570569133382808
ENSG00000100410,PHF5A,0.2012460684876953,0.353056381052554,1.0,0.1112815443524105,-0.353056381052554,1.0
ENSG00000100412,ACO2,0.20756320965098618,-0.017586998867836545,1.0,0.16692231652861575,0.017586998867836545,1.0
ENSG00000100413,POLR3H,0.07219589900903868,0.4705139626007302,1.0,0.0,-0.4705139626007302,1.0
ENSG00000100417,PMM1,0.16063587529511106,0.029517236259206214,1.0,0.1112815443524105,-0.029517236259206214,1.0
ENSG00000100418,DESI1,0.14078200306762542,-0.15967779211342314,1.0,0.1112815443524105,0.15967779211342314,1.0
ENSG00000196419,XRCC6,0.9105707762515003,0.5258410366341069,1.0,0.6120484939382578,-0.5258410366341069,1.0
ENSG00000100138,SNU13,0.8239356974406539,0.9667143147741757,1.0,0.3894854052334368,-0.9667143147741757,1.0
ENSG00000167077,MEI1,0.1678554651960149,-0.9074040811174133,0.6576599429117144,0.2782038608810263,0.9074040811174133,0.6576599429117144
ENSG00000100147,CCDC134,0.00812203863851685,-3.547407945396532,0.5024470853515524,0.05564077217620525,3.547407945396532,0.5024470853515524
ENSG00000184068,SREBF2-AS1,0.021658769702711602,-1.2254798505091697,1.0,0.0,1.2254798505091697,1.0
ENSG00000198911,SREBF2,0.10468405356310607,-2.1688963221428024,0.33040666479188946,0.445126177409642,2.1688963221428024,0.33040666479188946
ENSG00000159958,TNFRSF13C,0.00812203863851685,-4.1323704461176884,0.3267162229648389,0.1112815443524105,4.1323704461176884,0.3267162229648389
ENSG00000100162,CENPM,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000100167,SEPTIN3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000183066,WBP2NL,0.0018048974752259668,-5.284373539562738,0.3338918843579204,0.05564077217620525,5.284373539562738,0.3338918843579204
ENSG00000198951,NAGA,0.03429305202929337,-1.5839338214216458,0.8417515818137843,0.05564077217620525,1.5839338214216458,0.8417515818137843
ENSG00000286659,Z99716.2,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000177096,PHETA2,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000183172,SMDT1,1.964630901783465,3.2194521984330127,0.9598299712760515,0.16692231652861575,-3.2194521984330127,0.9598299712760515
ENSG00000184983,NDUFA6,0.5071761905384967,3.267655071796335,0.8912381681119143,0.0,-3.267655071796335,0.8912381681119143
ENSG00000237037,NDUFA6-DT,0.025268564653163537,-2.011355045156322,0.6758521379046727,0.05564077217620525,2.011355045156322,0.6758521379046727
ENSG00000100197,CYP2D6,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000100207,TCF20,0.0379028469797453,-2.4430712855817958,0.40215082634610216,0.16692231652861575,2.4430712855817958,0.40215082634610216
ENSG00000182057,OGFRP1,0.0054146924256779005,-4.06198111822629,0.4136063182546153,0.05564077217620525,4.06198111822629,0.4136063182546153
ENSG00000189306,RRP7A,0.30953991700125333,-0.7649993804691587,0.6280337214124456,0.5007669495858472,0.7649993804691587,0.6280337214124456
ENSG00000183569,SERHL2,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000100227,POLDIP3,0.16244077277033703,-0.9544526539218445,0.6412111273632978,0.2782038608810263,0.9544526539218445,0.6412111273632978
ENSG00000270022,Z93241.1,0.07761059143471657,0.5736074555648338,1.0,0.0,-0.5736074555648338,1.0
ENSG00000100243,CYB5R3,0.29239339098660666,0.47495986763192266,1.0,0.16692231652861575,-0.47495986763192266,1.0
ENSG00000249222,ATP5MGL,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000242247,ARFGAP3,0.12273302831536574,-1.3562664580445234,0.5137512048742271,0.2782038608810263,1.3562664580445234,0.5137512048742271
ENSG00000100266,PACSIN2,0.09295221997413729,-0.753858822863958,0.8990449620210217,0.1112815443524105,0.753858822863958,0.8990449620210217
ENSG00000100271,TTLL1,0.04241509066781022,-1.2843735395627376,0.8913832852289465,0.05564077217620525,1.2843735395627376,0.8913832852289465
ENSG00000100290,BIK,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000100294,MCAT,0.035195500766906355,-1.547407945396532,0.8018529171018836,0.05564077217620525,1.547407945396532,0.8018529171018836
ENSG00000100300,TSPO,0.9990107525375727,2.2444061257652943,1.0,0.16692231652861575,-2.2444061257652943,1.0
ENSG00000100304,TTLL12,0.07039100153381271,0.43444470789320855,1.0,0.0,-0.43444470789320855,1.0
ENSG00000186976,EFCAB6,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000261251,Z97055.2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000100347,SAMM50,0.17687995257214476,-0.8322467215486737,0.6814075718578704,0.2782038608810263,0.8322467215486737,0.6814075718578704
ENSG00000188677,PARVB,0.043317539405423204,-0.25462619616868665,1.0,0.0,0.25462619616868665,1.0
ENSG00000280434,AL031595.3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000138964,PARVG,0.30232032710034945,-1.177458335646226,0.4644300169159791,0.667689266114463,1.177458335646226,0.4644300169159791
ENSG00000280011,AL031595.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000188636,RTL6,0.02887835960361547,-1.8249419209254403,0.8272156817189623,0.05564077217620525,1.8249419209254403,0.8272156817189623
ENSG00000186654,PRR5,0.3104423657388663,0.2391884164942748,1.0,0.222563088704821,-0.2391884164942748,1.0
ENSG00000241484,ARHGAP8,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000226328,NUP50-DT,0.015341628539420718,-1.699411038841582,1.0,0.0,1.699411038841582,1.0
ENSG00000093000,NUP50,0.18229464499782266,-1.2040001230987176,0.5118195280718748,0.3894854052334368,1.2040001230987176,0.5118195280718748
ENSG00000100364,KIAA0930,0.025268564653163537,-1.0113550451563222,1.0,0.0,1.0113550451563222,1.0
ENSG00000100376,FAM118A,0.6587875784574779,-2.162963366389061,0.2811172035671995,3.0602424696912887,2.162963366389061,0.2811172035671995
ENSG00000077935,SMC1B,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000280383,Z95331.1,0.0045122436880649175,-5.6063016344501,0.2811172035671995,0.222563088704821,5.6063016344501,0.2811172035671995
ENSG00000130638,ATXN10,0.20034361975008233,-1.238361141805902,0.48589557744248874,0.445126177409642,1.238361141805902,0.48589557744248874
ENSG00000231711,LINC00899,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000182257,PRR34,0.012634282326581769,-2.962445444675376,0.5167756491168444,0.05564077217620525,2.962445444675376,0.5167756491168444
ENSG00000273289,AL121672.3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000241990,PRR34-AS1,0.027975910866002488,-0.8693360402838941,1.0,0.0,0.8693360402838941,1.0
ENSG00000197182,MIRLET7BHG,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000235159,AL121672.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000186951,PPARA,0.024366115915550553,-2.646943618947446,0.4437704656527927,0.1112815443524105,2.646943618947446,0.4437704656527927
ENSG00000280384,FP325332.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000205643,CDPF1,0.06046406542006989,-0.7818731990335546,1.0,0.05564077217620525,0.7818731990335546,1.0
ENSG00000075234,TTC38,0.019853872227485636,-1.345774084226882,1.0,0.0,1.345774084226882,1.0
ENSG00000277232,GTSE1-DT,0.009024487376129835,-2.4099044216465977,1.0,0.0,2.4099044216465977,1.0
ENSG00000075218,GTSE1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000100416,TRMU,0.10829384851355801,-1.5354353037304556,0.47517515301820273,0.2782038608810263,1.5354353037304556,0.47517515301820273
ENSG00000075275,CELSR1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000075240,GRAMD4,0.015341628539420718,-2.6994110388415815,0.5739869881895049,0.05564077217620525,2.6994110388415815,0.5739869881895049
ENSG00000100422,CERK,0.22200238945279394,-1.8278594043077347,0.3200729029920555,0.7789708104668736,1.8278594043077347,0.3200729029920555
ENSG00000260708,AL118516.1,0.18319709373543563,0.21812680096644543,1.0,0.1112815443524105,-0.21812680096644543,1.0
ENSG00000054611,TBC1D22A,0.13175751569149557,-1.8395886968898423,0.35087982119025657,0.445126177409642,1.8395886968898423,0.35087982119025657
